Year;Quarter;Unit;Economic Activity;GDP;Date
2011;Q2;Million of Saudi Riyals;Net Taxes on Products;46069.0;2011-06
2011;Q2;Million of Saudi Riyals;Gross Domestic Product;761531.0;2011-06
2011;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;64829.0;2011-09
2011;Q3;Million of Saudi Riyals;Construction;44092.0;2011-09
2011;Q3;Million of Saudi Riyals;Community, Social & Personal Services;13339.0;2011-09
2011;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;2644.0;2011-12
2011;Q4;Million of Saudi Riyals;Gross Value Added;773657.0;2011-12
2011;Q4;Million of Saudi Riyals;Net Taxes on Products;45719.0;2011-12
2012;Q1;Million of Saudi Riyals;Electricity, Gas and Water;5033.0;2012-03
2012;Q1;Million of Saudi Riyals;Gross Domestic Product;816113.0;2012-03
2012;Q2;Million of Saudi Riyals;Manufacturing;111647.0;2012-06
2012;Q2;Million of Saudi Riyals;Construction;46511.0;2012-06
2012;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;66848.0;2012-06
2012;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;74535.0;2012-06
2012;Q2;Million of Saudi Riyals;Government Activities;114225.0;2012-06
2012;Q2;Million of Saudi Riyals;Net Taxes on Products;55043.0;2012-06
2012;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;21226.0;2012-09
2012;Q3;Million of Saudi Riyals;Government Activities;117477.0;2012-09
2012;Q4;Million of Saudi Riyals;Mining & Quarrying;251600.0;2012-12
2012;Q4;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;248735.0;2012-12
2012;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;2808.0;2012-12
2012;Q4;Million of Saudi Riyals;Construction;45483.0;2012-12
2012;Q4;Million of Saudi Riyals;Transport, Storage & Communication;37801.0;2012-12
2012;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;75965.0;2012-12
2012;Q4;Million of Saudi Riyals;Gross Value Added;783671.0;2012-12
2013;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;82149.0;2013-03
2013;Q1;Million of Saudi Riyals;Transport, Storage & Communication;41369.0;2013-03
2013;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;45201.0;2013-03
2013;Q1;Million of Saudi Riyals;Community, Social & Personal Services;15837.0;2013-03
2013;Q2;Million of Saudi Riyals;Mining & Quarrying;252086.0;2013-06
2013;Q2;Million of Saudi Riyals;Construction;49936.0;2013-06
2013;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;82183.0;2013-06
2013;Q2;Million of Saudi Riyals;Net Taxes on Products;56944.0;2013-06
2013;Q2;Million of Saudi Riyals;Gross Domestic Product;831118.0;2013-06
2013;Q3;Million of Saudi Riyals;Mining & Quarrying;270163.0;2013-09
2013;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;74005.0;2013-09
2013;Q3;Million of Saudi Riyals;Transport, Storage & Communication;37933.0;2013-09
2013;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;39049.0;2013-12
2014;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;254227.0;2014-03
2014;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;50513.0;2014-03
2014;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;78547.0;2014-03
2014;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;85902.0;2014-03
2014;Q1;Million of Saudi Riyals;Transport, Storage & Communication;44139.0;2014-03
2014;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;47301.0;2014-03
2014;Q1;Million of Saudi Riyals;Government Activities;134399.0;2014-03
2014;Q1;Million of Saudi Riyals;Gross Domestic Product;876230.0;2014-03
2014;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;84264.0;2014-06
2014;Q2;Million of Saudi Riyals;Government Activities;129492.0;2014-06
2014;Q2;Million of Saudi Riyals;Net Taxes on Products;51085.0;2014-06
2014;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3599.0;2014-09
2014;Q3;Million of Saudi Riyals;Manufacturing;124625.0;2014-09
2014;Q3;Million of Saudi Riyals;Manufacturing : Petroleum Refining;49347.0;2014-09
2014;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;75671.0;2014-09
2014;Q3;Million of Saudi Riyals;Construction;54192.0;2014-09
2014;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;45580.0;2014-09
2014;Q3;Million of Saudi Riyals;Government Activities;122174.0;2014-09
2014;Q3;Million of Saudi Riyals;Net Taxes on Products;58237.0;2014-09
2014;Q3;Million of Saudi Riyals;Gross Domestic Product;871065.0;2014-09
2014;Q4;Million of Saudi Riyals;Mining & Quarrying;257397.0;2014-12
2014;Q4;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;254365.0;2014-12
2014;Q4;Million of Saudi Riyals;Manufacturing;127562.0;2014-12
2014;Q4;Million of Saudi Riyals;Government Activities;155385.0;2014-12
2015;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3941.0;2015-03
2015;Q1;Million of Saudi Riyals;Manufacturing;138198.0;2015-03
2015;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;51953.0;2015-03
2015;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;88546.0;2015-03
2015;Q1;Million of Saudi Riyals;Gross Value Added;862507.0;2015-03
2015;Q2;Million of Saudi Riyals;Construction;54660.0;2015-06
2015;Q2;Million of Saudi Riyals;Transport, Storage & Communication;43993.0;2015-06
2015;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;46227.0;2015-06
2015;Q2;Million of Saudi Riyals;Community, Social & Personal Services;21116.0;2015-06
2015;Q3;Million of Saudi Riyals;Mining & Quarrying;275418.0;2015-09
2015;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;271834.0;2015-09
2015;Q3;Million of Saudi Riyals;Transport, Storage & Communication;41592.0;2015-09
2015;Q4;Million of Saudi Riyals;Mining & Quarrying;272788.0;2015-12
2015;Q4;Million of Saudi Riyals;Construction;55424.0;2015-12
2015;Q4;Million of Saudi Riyals;Government Activities;155760.0;2015-12
2016;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;23464.0;2016-03
2016;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;86794.0;2016-03
2016;Q1;Million of Saudi Riyals;Transport, Storage & Communication;47320.0;2016-03
2016;Q2;Million of Saudi Riyals;Agriculture, Forestry & Fishing;25279.0;2016-06
2016;Q2;Million of Saudi Riyals;Mining & Quarrying;273837.0;2016-06
2016;Q2;Million of Saudi Riyals;Manufacturing : Petroleum Refining;61381.0;2016-06
2016;Q2;Million of Saudi Riyals;Electricity, Gas and Water;15907.0;2016-06
2016;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;90405.0;2016-06
2016;Q2;Million of Saudi Riyals;Gross Domestic Product;918584.0;2016-06
2016;Q3;Million of Saudi Riyals;Transport, Storage & Communication;42774.0;2016-09
2016;Q4;Million of Saudi Riyals;Electricity, Gas and Water;9733.0;2016-12
2016;Q4;Million of Saudi Riyals;Government Activities;155986.0;2016-12
2017;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;24373.0;2017-03
2017;Q1;Million of Saudi Riyals;Mining & Quarrying;266363.0;2017-03
2017;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;86822.0;2017-03
2017;Q1;Million of Saudi Riyals;Gross Value Added;889235.0;2017-03
2017;Q2;Million of Saudi Riyals;Mining & Quarrying;267970.0;2017-06
2017;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;264429.0;2017-06
2017;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;88413.0;2017-06
2017;Q2;Million of Saudi Riyals;Construction;49324.0;2017-06
2017;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;92784.0;2017-06
2017;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;267701.0;2017-09
2017;Q3;Million of Saudi Riyals;Government Activities;122371.0;2017-09
2017;Q3;Million of Saudi Riyals;Net Taxes on Products;39464.0;2017-09
2017;Q4;Million of Saudi Riyals;Government Activities;160031.0;2017-12
2017;Q4;Million of Saudi Riyals;Gross Domestic Product;985165.0;2017-12
2018;Q1;Million of Saudi Riyals;Mining & Quarrying;268144.0;2018-03
2018;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4191.0;2018-03
2018;Q1;Million of Saudi Riyals;Gross Domestic Product;958113.0;2018-03
2018;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;84824.0;2018-06
2018;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;52575.0;2018-06
2018;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;44952.0;2018-06
2018;Q2;Million of Saudi Riyals;Government Activities;139218.0;2018-06
2018;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;27499.0;2018-09
2018;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3827.0;2018-09
2018;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;51161.0;2018-09
2018;Q3;Million of Saudi Riyals;Government Activities;123729.0;2018-09
2018;Q3;Million of Saudi Riyals;Gross Value Added;918207.0;2018-09
2018;Q4;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;286801.0;2018-12
2018;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3355.0;2018-12
2018;Q4;Million of Saudi Riyals;Construction;56723.0;2018-12
2019;Q1;Million of Saudi Riyals;Manufacturing;152930.0;2019-03
2019;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;62353.0;2019-03
2019;Q1;Million of Saudi Riyals;Construction;57313.0;2019-03
2019;Q1;Million of Saudi Riyals;Transport, Storage & Communication;54908.0;2019-03
2019;Q1;Million of Saudi Riyals;Community, Social & Personal Services;27917.0;2019-03
2019;Q1;Million of Saudi Riyals;Net Taxes on Products;48676.0;2019-03
2019;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;94162.0;2019-06
2019;Q2;Million of Saudi Riyals;Net Taxes on Products;49877.0;2019-06
2019;Q2;Million of Saudi Riyals;Gross Domestic Product;974442.0;2019-06
2019;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;98425.0;2019-09
2019;Q3;Million of Saudi Riyals;Transport, Storage & Communication;50358.0;2019-09
2019;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;48605.0;2019-09
2019;Q3;Million of Saudi Riyals;Community, Social & Personal Services;27738.0;2019-09
2019;Q3;Million of Saudi Riyals;Gross Value Added;927830.0;2019-09
2019;Q4;Million of Saudi Riyals;Manufacturing : Petroleum Refining;61823.0;2019-12
2019;Q4;Million of Saudi Riyals;Construction;56891.0;2019-12
2019;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;55175.0;2019-12
2020;Q1;Million of Saudi Riyals;Electricity, Gas and Water;6422.0;2020-03
2020;Q2;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;3955.0;2020-06
2020;Q2;Million of Saudi Riyals;Transport, Storage & Communication;40372.0;2020-06
2020;Q2;Million of Saudi Riyals;Government Activities;137925.0;2020-06
2020;Q2;Million of Saudi Riyals;Gross Value Added;860487.0;2020-06
2020;Q2;Million of Saudi Riyals;Gross Domestic Product;903140.0;2020-06
2020;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4387.0;2020-09
2020;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;53414.0;2020-09
2020;Q4;Million of Saudi Riyals;Transport, Storage & Communication;48294.0;2020-12
2020;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;56058.0;2020-12
2020;Q4;Million of Saudi Riyals;Community, Social & Personal Services;29649.0;2020-12
2020;Q4;Million of Saudi Riyals;Gross Value Added;945723.0;2020-12
2020;Q4;Million of Saudi Riyals;Net Taxes on Products;48245.0;2020-12
2021;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;25797.0;2021-03
2021;Q1;Million of Saudi Riyals;Manufacturing;163695.0;2021-03
2021;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;57617.0;2021-03
2021;Q1;Million of Saudi Riyals;Gross Domestic Product;988793.0;2021-03
2021;Q2;Million of Saudi Riyals;Construction;51825.0;2021-06
2021;Q2;Million of Saudi Riyals;Gross Value Added;918391.0;2021-06
2021;Q3;Million of Saudi Riyals;Mining & Quarrying;265611.0;2021-09
2021;Q3;Million of Saudi Riyals;Manufacturing : Petroleum Refining;60496.0;2021-09
2021;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;54678.0;2021-09
2021;Q3;Million of Saudi Riyals;Gross Domestic Product;1020704.0;2021-09
2021;Q4;Million of Saudi Riyals;Mining & Quarrying;271201.0;2021-12
2021;Q4;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;267749.0;2021-12
2021;Q4;Million of Saudi Riyals;Gross Value Added;1032113.0;2021-12
2022;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;26322.0;2022-03
2022;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;108808.0;2022-03
2022;Q1;Million of Saudi Riyals;Transport, Storage & Communication;57830.0;2022-03
2022;Q1;Million of Saudi Riyals;Net Taxes on Products;54779.0;2022-03
2022;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;117709.0;2022-06
2022;Q2;Million of Saudi Riyals;Transport, Storage & Communication;53613.0;2022-06
2022;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;58595.0;2022-06
2022;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;29479.0;2022-09
2022;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4459.0;2022-09
2022;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;121846.0;2022-09
2022;Q4;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;287134.0;2022-12
2022;Q4;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4124.0;2022-12
2022;Q4;Million of Saudi Riyals;Construction;85489.0;2022-12
2022;Q4;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;121323.0;2022-12
2022;Q4;Million of Saudi Riyals;Net Taxes on Products;55966.0;2022-12
2023;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;123790.0;2023-03
2023;Q1;Million of Saudi Riyals;Transport, Storage & Communication;63424.0;2023-03
2023;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;121137.0;2023-03
2023;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;60420.0;2023-03
2023;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;127323.0;2023-06
2023;Q2;Million of Saudi Riyals;Electricity, Gas and Water;16955.0;2023-06
2023;Q2;Million of Saudi Riyals;Construction;79495.0;2023-06
2023;Q2;Million of Saudi Riyals;Community, Social & Personal Services;40168.0;2023-06
2023;Q2;Million of Saudi Riyals;Gross Value Added;1076593.0;2023-06
2023;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;111909.0;2023-09
2023;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;135638.0;2023-12
2024;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;29044.0;2024-03
2024;Q1;Million of Saudi Riyals;Mining & Quarrying;242861.0;2024-03
2024;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;237303.0;2024-03
2024;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;5557.0;2024-03
2024;Q2;Million of Saudi Riyals;Agriculture, Forestry & Fishing;29410.0;2024-06
2024;Q2;Million of Saudi Riyals;Net Taxes on Products;60437.0;2024-06
2024;Q3;Million of Saudi Riyals;Manufacturing;181005.0;2024-09
2024;Q3;Million of Saudi Riyals;Construction;91189.0;2024-09
2024;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;58642.0;2024-09
2024;Q4;Million of Saudi Riyals;Manufacturing;186741.0;2024-12
2024;Q4;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;119127.0;2024-12
2024;Q4;Million of Saudi Riyals;Transport, Storage & Communication;72207.0;2024-12
2024;Q4;Million of Saudi Riyals;Gross Value Added;1148225.0;2024-12
2025;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;233689.0;2025-03
2025;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;5664.0;2025-03
2025;Q1;Million of Saudi Riyals;Manufacturing;202640.0;2025-03
2025;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;138225.0;2025-03
2025;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;73230.0;2025-03
2025;Q1;Million of Saudi Riyals;Community, Social & Personal Services;48332.0;2025-03
2025;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;140881.0;2025-06
2025;Q2;Million of Saudi Riyals;Gross Value Added;1135894.0;2025-06
2025;Q3;Million of Saudi Riyals;Mining & Quarrying;268336.0;2025-09
2025;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4963.0;2025-09
